px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
65.1046	25.2306	30.2379	-1.13338	-2.92316	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655	7.83219
47.6248	14.5244	30.2379	-4.05654	-2.92316	68.262	24.3582	68.4273	24.4824	2.30293	0.385623	0
68.1198	25.7722	30.9269	-1.16862	-2.99489	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623	11.4964
49.9008	16.3803	30.9269	-4.16351	-2.99489	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395	0
69.9821	26.2106	32.0463	-1.15828	-2.98675	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395	7.40639
51.1897	16.1398	32.0463	-4.14503	-2.98675	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	0
72.3888	26.3967	32.5665	-1.173	-2.98939	73.0732	25.0343	72.9675	25.025	2.13584	0.150292	8.92682
53.1396	16.49	32.5665	-4.16239	-2.98939	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	0
74.3324	26.4912	33.138	-1.18022	-3.01834	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626	6.69312
54.7007	16.9169	33.138	-4.19856	-3.01834	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978	0
76.4995	26.5056	33.6787	-1.1998	-3.0021	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978	7.66025
56.3373	16.9493	33.6787	-4.2019	-3.0021	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	0
78.4881	26.4824	33.9299	-1.20351	-3.01217	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	6.77836
58.1526	17.0684	33.9299	-4.21567	-3.01217	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	0
80.4846	26.3312	34.2828	-1.22051	-3.0202	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	6.61255
59.7915	17.2719	34.2828	-4.24071	-3.0202	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	0
81.9163	26.157	34.4304	-1.22527	-3.04487	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	4.39304
61.1367	17.4762	34.4304	-4.27014	-3.04487	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	0
83.5881	25.946	34.502	-1.23112	-3.02028	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	5.47846
62.6666	17.0417	34.502	-4.25141	-3.02028	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	0
85.2882	25.5401	34.4566	-1.24867	-3.041	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	5.31499
64.286	17.3007	34.4566	-4.28967	-3.041	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	0
86.934	25.2273	34.6131	-1.26073	-3.02935	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	5.3177
65.7099	17.0404	34.6131	-4.29009	-3.02935	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514	0
87.7987	24.7557	34.3449	-1.26401	-3.08067	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	2.75078
66.8442	17.3693	34.3449	-4.34468	-3.08067	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	0
89.1039	24.2708	34.2816	-1.2833	-3.04544	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	4.00595
67.9498	16.8316	34.2816	-4.32874	-3.04544	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	0
90.205	23.9155	33.9804	-1.28502	-3.05467	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	3.49165
69.2487	16.7177	33.9804	-4.3397	-3.05467	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	0
91.3893	23.473	33.9299	-1.29596	-3.05354	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	3.80944
70.3828	16.495	33.9299	-4.3495	-3.05354	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	0
92.6593	23.0476	33.7531	-1.30393	-3.04557	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	4.11281
71.6838	16.1747	33.7531	-4.34949	-3.04557	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	0
93.1611	22.504	33.3976	-1.30775	-3.09755	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	2.01558
