px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.46878	-11.4715	-1.70311	-1.13054	-0.569709	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032	0.228233
4.40943	-11.2361	-1.86474	-1.23291	-0.608127	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321	0
4.37715	-11.1395	-1.86474	-1.26639	-0.608127	4.43713	-11.024	4.45	-11.05	0	1.81614	0.698532
4.37811	-10.9423	-1.81281	-1.38196	-0.649787	4.45136	-10.93	4.45	-10.95	0	1.81612	0
4.36111	-10.8447	-1.81281	-1.41772	-0.649787	4.44745	-10.786	4.45	-10.8	0	2.72555	0.427028
4.38926	-10.6509	-1.77312	-1.5357	-0.689675	4.45788	-10.6457	4.45	-10.65	0	2.72554	0
4.38751	-10.5542	-1.77312	-1.5736	-0.689675	4.46329	-10.5756	4.45	-10.5	0	2.729	0.367314
4.41389	-10.3493	-1.79566	-1.66878	-0.70622	4.44057	-10.3382	4.45	-10.35	0	2.72898	0
4.42517	-10.2519	-1.79566	-1.70763	-0.70622	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687	0.0653979
4.49717	-10.0507	-1.81671	-1.82198	-0.737502	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685	0
4.52352	-9.95521	-1.81671	-1.86251	-0.737502	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927	0.213669
4.60936	-9.75717	-1.85061	-1.96259	-0.75368	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926	0
4.64965	-9.66454	-1.85061	-2.00407	-0.75368	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578	0.0689471
4.74414	-9.47199	-1.882	-2.08576	-0.752657	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576	0
4.79631	-9.38366	-1.882	-2.12712	-0.752657	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952	0.0122251
4.93118	-9.17301	-1.99065	-2.21034	-0.753298	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951	0
4.99144	-9.09478	-1.99065	-2.24801	-0.753298	4.95209	-8.96272	5	-9.05	0.999884	1.99977	0.14386
5.0841	-8.951	-1.93392	-2.29729	-0.731184	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974	0
5.15564	-8.87338	-1.93392	-2.33751	-0.731184	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708	0.150728
5.2936	-8.68339	-1.99553	-2.38249	-0.701555	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705	0
5.36653	-8.61636	-1.99553	-2.41758	-0.701555	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957	0.237039
5.48866	-8.46335	-1.99296	-2.4507	-0.670281	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954	0
5.57369	-8.39543	-1.99296	-2.48757	-0.670281	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807	0.225825
5.64784	-8.2672	-1.81526	-2.4988	-0.616773	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808	0
5.72814	-8.20899	-1.81526	-2.53273	-0.616773	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608	1.05667
5.88053	-8.03491	-1.88651	-2.54562	-0.57085	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606	0
5.96662	-7.97832	-1.88651	-2.57702	-0.57085	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801	0.565507
6.10867	-7.81348	-1.90021	-2.57709	-0.518015	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801	0
6.19707	-7.75913	-1.90021	-2.60559	-0.518015	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798	0.659361
6.32185	-7.61109	-1.8486	-2.59945	-0.464424	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798	0
6.40883	-7.56009	-1.8486	-2.62496	-0.464424	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027	0.698117
6.52238	-7.42554	-1.76727	-2.61573	-0.413135	6.452	-7.36418	6.45	-7.35	1.82025	1.82025	0
6.59872	-7.38221	-1.76727	-2.63639	-0.413135	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908	0.69501
6.76256	-7.23233	-1.86546	-2.62697	-0.370388	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908	0
6.85182	-7.18299	-1.86546	-2.64736	-0.370388	6.68682	-6.93297	6.8	-7.05	0.908005	1.816	0.592237
6.95348	-7.03437	-1.76496	-2.60779	-0.301716	6.86356	-6.94732	6.85	-6.95	0.908	1.81601	0
7.03678	-6.98602	-1.76496	-2.62438	-0.301716	7.08741	-6.92602	7	-6.85	2.72856	1.81904	1.22899
7.18799	-6.83217	-1.79951	-2.59933	-0.252482	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902	0
7.27238	-6.78209	-1.79951	-2.6132	-0.252482	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202	0.577912
7.40422	-6.63355	-1.78087	-2.58065	-0.201515	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018	0
7.47931	-6.5869	-1.78087	-2.59073	-0.201515	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884	0.597593
7.64522	-6.48061	-1.82896	-2.60521	-0.196808	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884	0
7.73138	-6.43003	-1.82896	-2.61604	-0.196808	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549	0.0364565
7.87665	-6.34652	-1.7538	-2.6363	-0.195578	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545	0
7.96062	-6.30067	-1.7538	-2.64704	-0.195578	8.03231	-6.28406	8	-6.25	2.72931	1.81954	0.0724714
8.13711	-6.18178	-1.80317	-2.6472	-0.177639	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952	0
8.21608	-6.13966	-1.80317	-2.65608	-0.177639	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976	0.105418
8.36075	-6.01092	-1.82629	-2.62873	-0.139696	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976	0
8.44779	-5.96233	-1.82629	-2.63642	-0.139696	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326	0.358411
8.64146	-5.86367	-1.86908	-2.65716	-0.144216	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321	0
8.73197	-5.81649	-1.86908	-2.66509	-0.144216	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775	0.0282555
8.88682	-5.69011	-1.85091	-2.64098	-0.110592	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773	0
8.96768	-5.64615	-1.85091	-2.64652	-0.110592	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656	0.257463
9.09483	-5.51639	-1.82638	-2.60692	-0.0678925	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655	0
9.18074	-5.46572	-1.82638	-2.61065	-0.0678925	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094	0.448544
9.34935	-5.34833	-1.83906	-2.60264	-0.0548636	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909	0
9.43562	-5.29692	-1.83906	-2.60566	-0.0548636	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815	0.0419347
9.58312	-5.1691	-1.81826	-2.57935	-0.0275868	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813	0
9.66707	-5.11631	-1.81826	-2.58086	-0.0275868	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036	0.178229
9.79996	-4.9787	-1.7874	-2.54153	0.00811599	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037	0
9.88061	-4.92351	-1.7874	-2.54109	0.00811599	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577	0.308601
10.002	-4.78591	-1.74393	-2.49917	0.0426789	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575	0
10.0781	-4.72887	-1.74393	-2.49682	0.0426789	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306	0.303546
10.1954	-4.54423	-1.77273	-2.42007	0.103205	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306	0
10.268	-4.48012	-1.77273	-2.4144	0.103205	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652	0.878168
10.3996	-4.26577	-1.87529	-2.33305	0.161941	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265	0
10.47	-4.19144	-1.87529	-2.32414	0.161941	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792	0.92654
10.5812	-3.99881	-1.89593	-2.25981	0.201208	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179	0
10.6466	-3.91865	-1.89593	-2.24875	0.201208	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904	0.345648
10.7686	-3.75398	-1.89072	-2.22109	0.205906	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903	0
10.8306	-3.6716	-1.89072	-2.20977	0.205906	10.795	-3.60617	10.8	-3.6	0.909773	2.72931	0.00513077
10.9065	-3.48862	-1.8519	-2.14547	0.241159	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928	0
10.9561	-3.4112	-1.8519	-2.13341	0.241159	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928	0.288916
11.0539	-3.20676	-1.94589	-2.08442	0.262258	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925	0
11.1056	-3.11375	-1.94589	-2.06998	0.262258	11.1178	-2.98807	11.1	-3	0.907725	2.72317	0.225346
11.179	-2.89828	-1.96817	-2.00772	0.290674	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314	0
11.2238	-2.80057	-1.96817	-1.99173	0.290674	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678	0.1873
11.2849	-2.5797	-1.99101	-1.93081	0.315343	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678	0
11.3224	-2.47767	-1.99101	-1.91347	0.315343	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782	0.139978
11.2861	-2.27229	-1.88952	-1.79225	0.389116	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782	0
