px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
63.3727	23.4291	2.59267	0.253549	-0.0629285	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987	0
63.4431	23.4539	2.58397	0.250353	-0.066563	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987	2.01759
66.3047	23.9914	3.05637	0.144467	-0.0882918	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655	0
66.1937	23.9446	2.50846	0.121403	-0.110849	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655	2.88791
68.2911	24.3446	2.11	0.13949	-0.0350861	68.262	24.3582	68.4273	24.4824	2.30293	0.385623	0
68.3927	24.3787	2.45675	0.158036	-0.0207913	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623	2.23701
70.8213	24.8731	2.54947	0.206542	0.0210464	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395	0
70.7787	24.8585	2.32447	0.199933	0.014755	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395	0.432346
72.9065	24.7586	2.04863	-0.0586727	-0.14876	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	0
72.9591	24.7804	2.21655	-0.0488306	-0.139302	73.0732	25.0343	72.9675	25.025	2.13584	0.150292	0.645521
75.0016	25.2047	2.03971	0.177307	0.0759396	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	0
74.9951	25.2019	2.04802	0.175545	0.0748418	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626	0.0225116
77.1111	24.9857	2.07485	-0.119551	-0.140719	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978	0
77.116	24.9803	1.9054	-0.132331	-0.15665	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978	0.431066
79.0843	24.9937	2.02739	-0.018211	0.000860644	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	0
79.0853	24.9958	1.91636	-0.0220219	-0.0032234	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	0.160879
80.8202	24.8761	1.75637	-0.0652064	-0.0261473	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	0
80.8603	24.8875	1.67164	-0.0623309	-0.0286375	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	1.00811
82.6113	24.6483	1.83265	-0.150138	-0.0610202	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	0
82.5886	24.6407	1.68269	-0.163911	-0.0735922	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	0.167395
84.1699	24.5277	1.62422	-0.0891387	0.00759193	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	0
84.18	24.5298	1.62855	-0.0866559	0.00886696	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	0.0405004
85.6549	23.8652	1.53548	-0.433861	-0.186225	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	0
85.7099	23.8811	1.6468	-0.415491	-0.172955	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	0.728138
86.9494	23.4945	1.28746	-0.394472	-0.0701796	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	0
87.0631	23.5226	1.3889	-0.34028	-0.0390264	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	3.83666
88.7825	22.7995	2.00165	-0.414808	-0.0565331	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514	0
88.7011	22.7757	1.72491	-0.479252	-0.107684	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	1.32754
89.552	22.2917	0.902993	-0.558602	-0.102303	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	0
89.6127	22.3022	1.07389	-0.524577	-0.0791144	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	0.797003
90.5136	21.6747	1.13405	-0.632954	-0.0947315	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	0
90.6028	21.6915	1.33921	-0.559677	-0.0460183	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	1.80587
91.7079	21.1001	1.29751	-0.490006	0.0127924	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	0
91.77	21.1159	1.23935	-0.462529	0.0208604	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	1.82138
92.8441	20.9108	1.08783	-0.188245	0.151458	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	0
92.9188	20.93	1.03357	-0.151752	0.167341	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	2.39918
93.5131	20.3162	0.573651	-0.503731	-0.0944165	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	0
93.5876	20.3337	0.905505	-0.473538	-0.0700096	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	1.24668
95.2262	19.6448	2.00223	-0.338217	0.0389684	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	0
95.0466	19.6066	1.36887	-0.543539	-0.0910763	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	6.23618
95.5531	19.6467	0.289086	-0.356064	0.0339047	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	0
95.5947	19.6279	0.694516	-0.343054	0.0413337	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	1.12485
96.273	19.2116	0.819388	-0.495794	-0.0547091	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	0
96.3181	19.2166	0.923521	-0.468586	-0.0384068	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	0.465435
97.4831	18.7162	1.39851	-0.366051	0.0297355	97.5286	18.727	97.45	18.506	0.868716	-0.503009	0
97.451	18.7094	1.18091	-0.411134	-0.000843114	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	0.394771
98.2326	18.3669	0.850291	-0.38725	0.00891104	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	0
98.2592	18.3704	0.886745	-0.374761	0.0151802	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	0.189542
99.0667	17.4633	1.12682	-0.910887	-0.253777	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	0
99.0791	17.4919	1.34425	-0.814882	-0.174136	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	1.15281
99.9679	16.9497	1.01243	-0.656273	-0.0128617	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	0
100.056	16.9608	1.11367	-0.589699	0.0228968	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	2.00192
101.168	16.5054	1.24457	-0.348405	0.134655	101.204	16.5368	101.065	16.497	0.991362	-0.513687	0
101.152	16.5075	1.11055	-0.361721	0.122505	101.169	16.4353	101.065	16.497	0.991362	-0.513687	0.128727
102.36	16.3653	1.27819	-0.0172055	0.233205	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	0
102.281	16.3586	1.05655	-0.0451578	0.216763	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	1.33115
103.029	15.4954	0.649128	-0.662103	-0.187323	103.003	15.353	103.119	15.4967	1.11708	-0.508169	0
103.016	15.5161	1.05679	-0.617661	-0.143073	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	2.93059
104.059	15.2156	1.09135	-0.321872	0.0718661	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	0
104.037	15.2055	1.23402	-0.327064	0.0712303	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	0.668263
105.513	14.4772	1.77569	-0.467615	-0.0322098	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	0
105.449	14.463	1.57736	-0.509278	-0.0630337	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	0.806812
106.814	14.0177	1.46129	-0.322057	0.0643385	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	0
106.763	14.0093	1.50737	-0.340058	0.0572026	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	1.16062
108.088	13.6504	1.40039	-0.224908	0.0882324	108.084	13.6604	108.122	13.644	1.47592	-0.423202	0
108.109	13.6509	1.53946	-0.21595	0.0964605	108.131	13.6844	108.122	13.644	1.47592	-0.423202	0.134434
109.536	13.5547	1.46439	-0.00739099	0.155748	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	0
109.504	13.5497	1.46093	-0.0144486	0.152329	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	0.369087
111.052	12.69	1.54707	-0.553856	-0.213743	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	0
111.148	12.72	1.8848	-0.515553	-0.177594	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	1.97983
112.877	12.4317	1.67515	-0.206096	0.0839763	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	0
112.883	12.4274	1.80015	-0.201124	0.0874812	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	0.140735
114.782	12.5135	1.93377	0.134217	0.225817	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	0
114.794	12.5176	1.86517	0.139137	0.228201	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	0.175197
116.674	12.1729	1.78652	-0.128606	-0.0469717	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	0
116.729	12.1884	2.07337	-0.12404	-0.0378913	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	0.709249
118.932	11.9917	2.31854	-0.0891602	0.00496948	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	0
118.916	11.9908	2.21913	-0.0932258	0.00167685	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	0.0817603
120.725	12.2595	1.75493	0.144484	0.136437	120.695	12.2918	120.743	12.3289	2.21139	0.128528	0
120.786	12.2591	2.06157	0.145668	0.136095	120.934	12.1905	120.743	12.3289	2.21139	0.128528	0.807727
123.498	12.8189	2.99987	0.264782	0.122156	123.568	12.8297	122.95	12.5114	2.29835	0.246599	0
123.394	12.8135	2.53862	0.286521	0.140069	123.142	12.7694	122.95	12.5114	2.29835	0.246599	2.11269
124.969	12.8287	1.3176	0.169892	-0.00161677	124.894	12.7743	125.242	12.8125	2.37624	0.369827	0
125.121	12.8645	2.23614	0.155244	-0.00868945	125.376	12.9964	125.242	12.8125	2.37624	0.369827	5.99028
127.804	13.3161	2.89697	0.168095	0.00550982	127.853	13.3273	127.609	13.2365	2.44434	0.495787	0
127.729	13.3084	2.64095	0.171878	0.00950208	127.506	13.153	127.609	13.2365	2.44434	0.495787	1.10804
129.975	13.7012	2.27497	0.176076	0.00702763	129.947	13.6963	130.042	13.7853	2.50232	0.621879	0
130.046	13.7088	2.40022	0.173421	0.0051056	130.334	13.781	130.042	13.7853	2.50232	0.621879	1.22376
132.114	14.4809	2.18104	0.377601	0.125906	132.092	14.507	132.53	14.458	2.55028	0.74543	0
132.203	14.4839	2.56728	0.362122	0.10964	132.447	14.3423	132.53	14.458	2.55028	0.74543	1.56529
135.025	15.0719	2.97201	0.176703	-0.0694004	135.074	15.0475	135.066	15.2513	2.58865	0.863795	0
135.011	15.0633	2.71457	0.178101	-0.0685459	135.127	14.6575	135.066	15.2513	2.58865	0.863795	0.508061
137.564	16.1714	2.76621	0.442142	0.132842	137.561	16.2147	137.639	16.1592	2.61821	0.974442	0
137.605	16.1703	2.97074	0.432138	0.120217	137.653	16.5145	137.639	16.1592	2.61821	0.974442	0.368686
140.321	17.0349	2.86619	0.324112	-0.0197919	140.331	17.008	140.242	17.1733	2.63994	1.07503	0
140.333	17.0378	2.92114	0.321604	-0.0219363	140.305	17.5379	140.242	17.1733	2.63994	1.07503	0.0459273
142.903	17.9888	2.7638	0.348159	0.0085749	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0
142.87	17.9844	2.85656	0.347188	0.00466572	142.626	18.1458	142.868	18.2829	2.65497	1.16346	0.741705
145.4	19.1504	2.82264	0.448761	0.0650883	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0
145.487	19.1605	3.01817	0.43606	0.0537878	145.789	19.3785	145.51	19.4754	2.66445	1.23795	1.63582
148.24	20.4754	3.13525	0.461952	0.0355695	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0
148.222	20.474	2.99572	0.470176	0.0448083	148.146	20.9376	148.163	20.7364	2.66951	1.29702	0.142011
150.695	22.1022	3.00008	0.621782	0.112233	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0
150.704	22.0983	3.21258	0.605125	0.0908502	150.649	21.8148	150.825	22.0502	2.67111	1.33953	0.476757
153.409	23.515	3.06856	0.484197	-0.0426009	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0
153.397	23.5117	3.00576	0.487936	-0.0386651	153.466	22.9115	153.491	23.3999	2.66999	1.3647	0.0486772
156.045	24.811	3.00434	0.428148	-0.0521672	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0
156.03	24.8084	2.84043	0.434855	-0.0433398	156.009	25.0678	156.159	24.7682	2.66666	1.37208	0.188409
158.876	26.0241	3.22461	0.373066	-0.0565198	158.905	26.0308	158.827	26.1372	2.66127	1.36157	0
158.895	26.0275	3.14853	0.373874	-0.0536301	159.014	26.1903	158.827	26.1372	2.66127	1.36157	0.326107
161.442	27.412	2.86795	0.492526	0.0543716	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0
161.469	27.4173	2.89039	0.491193	0.0538703	161.529	27.8454	161.493	27.4891	2.65371	1.33344	0.236539
163.652	28.7736	2.55479	0.583853	0.0810376	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0
163.777	28.7942	2.9177	0.55381	0.05356	164.116	29.315	164.155	28.8064	2.64354	1.28825	3.17323
166.772	30.2102	3.45672	0.400466	-0.0797174	166.828	30.2062	166.809	30.0721	2.63006	1.22694	0
166.716	30.1945	3.05284	0.418762	-0.0599785	166.748	29.7121	166.809	30.0721	2.63006	1.22694	1.08542
169.13	31.3729	2.66218	0.42739	-0.0161656	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0
169.16	31.3775	2.82023	0.421224	-0.0233467	169.345	30.7063	169.452	31.2706	2.61238	1.15075	0.220327
172.134	32.3466	3.26022	0.26258	-0.11006	172.175	32.3404	172.079	32.3873	2.58945	1.06126	0
172.117	32.3394	2.96709	0.265144	-0.106411	172.135	32.6666	172.079	32.3873	2.58945	1.06126	0.646791
174.667	33.4377	2.74449	0.384794	0.032895	174.643	33.4625	174.685	33.4095	2.56021	0.960341	0
174.647	33.4347	2.70064	0.385675	0.0338846	174.474	33.9157	174.685	33.4095	2.56021	0.960341	0.0992321
177.035	34.2182	2.53115	0.317577	-0.0287484	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0
177.054	34.2215	2.55031	0.315674	-0.0300369	177.211	33.8467	177.261	34.3262	2.52363	0.850119	0.100681
180.084	35.128	3.37691	0.268799	-0.0407986	180.145	35.1423	179.799	35.1289	2.47883	0.732949	0
179.949	35.1014	2.73549	0.281211	-0.0277807	179.543	35.4767	179.799	35.1289	2.47883	0.732949	3.81771
182.594	35.7559	2.79512	0.221213	-0.0473009	182.599	35.753	182.292	35.8114	2.42515	0.611338	0
182.498	35.7368	2.52982	0.224617	-0.0446072	182.047	36.2626	182.292	35.8114	2.42515	0.611338	1.92735
184.747	36.4979	2.38263	0.320854	0.0413255	184.732	36.5155	184.73	36.37	2.36226	0.487877	0
184.74	36.4976	2.28136	0.322831	0.0438215	184.833	36.1451	184.73	36.37	2.36226	0.487877	0.0788227
186.937	36.963	2.27977	0.205426	-0.0526671	186.946	36.9404	187.103	36.804	2.29017	0.365145	0
187.005	36.9772	2.40872	0.200375	-0.0558519	187.296	36.9375	187.103	36.804	2.29017	0.365145	1.10455
189.453	37.4029	2.57404	0.144311	-0.0556028	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0
189.463	37.4031	2.35126	0.141843	-0.0573855	189.738	36.951	189.401	37.1147	2.20928	0.245623	0.807382
191.737	37.5698	2.32566	0.038912	-0.0844707	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0
191.702	37.5617	2.19193	0.034957	-0.0880358	191.682	37.1147	191.615	37.3064	2.12037	0.131591	0.251416
193.504	37.3005	1.77238	-0.18441	-0.167223	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	0
193.539	37.3104	2.01392	-0.170706	-0.153969	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	0.398849
195.936	37.3469	2.47482	0.0465816	0.0660013	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	0
195.826	37.3379	1.99401	0.0169325	0.0456011	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	2.44024
197.727	37.7031	1.95818	0.234855	0.144011	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0
197.686	37.6956	1.89756	0.231315	0.142049	197.582	37.303	197.683	37.2395	1.81869	-0.159495	0.429655
199.307	37.3653	1.41144	-0.106389	-0.128207	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	0
199.33	37.376	1.59284	-0.101083	-0.121157	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	0.215555
201.49	36.9997	2.38101	-0.232937	-0.120085	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	0
201.369	36.9683	1.91156	-0.296926	-0.169835	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	2.93966
202.971	36.4444	1.71225	-0.387245	-0.128058	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	0
202.93	36.4381	1.58391	-0.406399	-0.142386	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	0.3547
204.009	36.1587	1.05215	-0.368517	-0.0440493	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	0
204.019	36.1471	1.44985	-0.352961	-0.0262019	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	1.59446
