px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
7.80556	-5.07682	-2.63235	2.51993	0.558937	7.3138	-5.05204	7.25	-5	1.81907	-2.72861	8.13676
7.92331	-5.15842	-2.63235	2.55066	0.558937	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861	0
7.96831	-5.37417	-2.45316	2.50876	0.483008	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246	6.89286
8.07718	-5.4517	-2.45316	2.53536	0.483008	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457	0
8.15701	-5.68325	-2.46595	2.49307	0.411016	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974	4.11632
8.26482	-5.76294	-2.46595	2.51566	0.411016	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972	0
8.30009	-5.9622	-2.3668	2.4713	0.343207	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951	7.2637
8.40169	-6.04111	-2.3668	2.49016	0.343207	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948	0
8.527	-6.29682	-3.02748	2.44683	0.283518	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979	14.4543
8.64277	-6.39187	-3.02748	2.46102	0.283518	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787	0
8.70712	-6.60504	-2.70756	2.41601	0.225211	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739	5.15409
8.81794	-6.70213	-2.70756	2.4284	0.225211	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737	0
8.84705	-6.88605	-2.52595	2.38611	0.17289	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787	9.5453
8.94744	-6.9798	-2.52595	2.39562	0.17289	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787	0
8.99768	-7.16571	-2.5757	2.36053	0.131913	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993	9.37598
9.09733	-7.26395	-2.5757	2.36778	0.131913	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993	0
9.12775	-7.42761	-2.51329	2.33241	0.0943358	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018	9.27319
9.21358	-7.51743	-2.51329	2.33713	0.0943358	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018	0
9.31606	-7.73805	-3.00705	2.31141	0.0724261	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712	12.0489
9.41649	-7.84781	-3.00705	2.31504	0.0724261	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712	0
9.42437	-8.02036	-2.43975	2.26042	0.0196667	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199	8.9902
9.5085	-8.12274	-2.43975	2.2615	0.0196667	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988	0
9.56085	-8.30719	-2.62026	2.23173	-0.00129644	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973	9.11171
9.64012	-8.4097	-2.62026	2.23166	-0.00129644	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973	0
9.59903	-8.5315	-2.15583	2.17718	-0.0472495	8.8564	-8.01424	9	-8.15	0.909309	-1.8186	12.7952
9.66528	-8.62808	-2.15583	2.17458	-0.0472495	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859	0
9.73274	-8.82534	-2.52904	2.15313	-0.052697	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119	8.12969
9.80085	-8.92994	-2.52904	2.1505	-0.052697	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117	0
9.78709	-9.08039	-2.19519	2.09644	-0.0929942	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819	7.17313
9.84604	-9.18392	-2.19519	2.09133	-0.0929942	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899	0
10.0101	-9.46605	-3.42079	2.12124	-0.0386213	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928	31.4394
10.0976	-9.61035	-3.42079	2.11931	-0.0386213	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928	0
10.062	-9.78046	-2.78266	2.04244	-0.107392	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917	12.9316
10.1234	-9.90339	-2.78266	2.03707	-0.107392	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917	0
10.1057	-10.0374	-2.51796	1.99673	-0.132941	9.47534	-9.42627	9.55	-9.5	0	-3.00023	10.6114
10.1559	-10.1512	-2.51796	1.99008	-0.132941	9.54779	-9.64959	9.55	-9.65	0	-3.0002	0
10.2062	-10.3453	-2.75948	1.98063	-0.120472	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997	7.59159
10.2594	-10.4709	-2.75948	1.9746	-0.120472	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997	0
10.2171	-10.602	-2.36388	1.92196	-0.157262	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969	11.812
10.2597	-10.723	-2.36388	1.91332	-0.157262	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969	0
10.3001	-10.897	-2.4427	1.90322	-0.147502	9.92627	-10.4745	9.75	-10.3	0	-3.00065	4.44251
10.338	-11.0115	-2.4427	1.89585	-0.147502	9.75524	-10.4732	9.75	-10.45	0	-3.00063	0
10.3468	-11.1745	-2.61255	1.8854	-0.132991	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451	11.9329
10.3891	-11.3101	-2.61255	1.87808	-0.132991	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448	0
10.3583	-11.4671	-2.3179	1.83087	-0.161672	9.88465	-10.9383	9.85	-10.9	0	-2.73074	7.33746
10.3888	-11.5889	-2.3179	1.82199	-0.161672	9.83614	-11.041	9.85	-11.05	0	-2.73073	0
10.3725	-11.7473	-2.39816	1.80033	-0.156741	9.83952	-11.1692	9.85	-11.2	0	-2.99965	8.42762
10.3977	-11.8629	-2.39816	1.79249	-0.156741	9.84568	-11.3496	9.85	-11.35	0	-2.99961	0
10.3692	-12.0397	-2.46096	1.76334	-0.158316	9.87961	-11.5637	9.85	-11.5	0	-2.99843	6.28035
10.3907	-12.1593	-2.46096	1.75542	-0.158316	9.83206	-11.6307	9.85	-11.65	0	-2.99843	0
10.2505	-12.2678	-1.78818	1.63905	-0.254996	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061	11.9581
10.2545	-12.3559	-1.78818	1.6263	-0.254996	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059	0
10.1922	-12.4851	-1.99675	1.59341	-0.248859	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119	7.38193
10.1923	-12.5835	-1.99675	1.58097	-0.248859	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116	0
10.0826	-12.7121	-1.67851	1.49431	-0.301104	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981	4.0182
10.0739	-12.7944	-1.67851	1.47925	-0.301104	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979	0
9.90815	-12.8431	-1.22174	1.35323	-0.38518	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805	9.52902
9.8928	-12.9014	-1.22174	1.33395	-0.38518	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804	0
9.7764	-13.0123	-1.33515	1.26441	-0.394667	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953	3.70513
9.75193	-13.0803	-1.33515	1.24272	-0.394667	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954	0
9.50209	-13.1306	-0.719155	0.966934	-0.60427	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629	13.8869
9.47985	-13.1583	-0.719155	0.936664	-0.60427	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627	0
9.27135	-13.2059	-0.65912	0.733004	-0.707033	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651	5.69038
9.24306	-13.2275	-0.65912	0.694184	-0.707033	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651	0
8.9431	-13.334	-0.868635	0.373997	-0.896959	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005	7.38659
8.90249	-13.3474	-0.868635	0.329104	-0.896959	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995	0
8.40317	-13.4868	-1.73465	-0.100513	-1.15862	8.22926	-13.1698	8.2	-13.15	-2.72741	0	9.88477
8.31004	-13.4747	-1.73465	-0.164234	-1.15862	8.03583	-13.1513	8.05	-13.15	-2.72742	0	0
8.0682	-13.3851	-1.79951	-0.350292	-1.19647	7.82914	-13.0525	7.9	-13.15	-2.72986	0	2.1833
7.97733	-13.3505	-1.79951	-0.416036	-1.19647	7.76538	-13.1647	7.75	-13.15	-2.72986	0	0
7.93709	-13.2976	-1.12697	-0.525076	-1.16359	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304	5.3731
7.88911	-13.2701	-1.12697	-0.583296	-1.16359	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304	0
7.64351	-13.1965	-1.48183	-0.658845	-1.12496	7.21108	-13.0985	7.3	-13.25	-2.72846	0	2.67775
7.58118	-13.147	-1.48183	-0.720691	-1.12496	7.16011	-13.2382	7.15	-13.25	-2.72844	0	0
7.28139	-13.0094	-2.11652	-0.764683	-1.07835	6.88472	-12.9588	7	-13.2	-2.99784	0.999284	5.39126
7.20816	-12.9367	-2.11652	-0.818639	-1.07835	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284	0
6.9796	-12.8738	-2.13173	-0.821652	-1.00955	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275	1.50491
6.90355	-12.7887	-2.13173	-0.877165	-1.00955	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284	0
6.68964	-12.7774	-1.69235	-0.861626	-0.929599	6.40137	-13.0799	6.4	-13.05	-2.72678	0	4.14654
6.63182	-12.7075	-1.69235	-0.912763	-0.929599	6.26174	-13.0534	6.25	-13.05	-2.72678	0	0
6.36051	-12.6728	-1.84995	-0.862698	-0.845656	6.10143	-13.0076	6.1	-13	-2.72966	0.909888	1.92499
6.2974	-12.5963	-1.84995	-0.909169	-0.845656	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988	0
5.98039	-12.4526	-2.68048	-0.88115	-0.792737	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851	11.0896
5.89862	-12.3501	-2.68048	-0.920816	-0.792737	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852	0
5.63422	-12.3262	-2.19911	-0.86296	-0.707845	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995	4.46424
5.55838	-12.2349	-2.19911	-0.901895	-0.707845	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995	0
5.30069	-12.0892	-2.63179	-0.913099	-0.681349	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753	4.37766
5.2153	-11.9752	-2.63179	-0.950587	-0.681349	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175	0
4.98437	-11.8906	-2.51416	-0.941752	-0.636172	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989	3.31244
4.90578	-11.7796	-2.51416	-0.976709	-0.636172	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199	0
4.70352	-11.6252	-2.66741	-0.998063	-0.614643	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929	2.04732
4.63353	-11.5138	-2.66741	-1.02881	-0.614643	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928	0
4.48432	-11.3605	-2.77351	-1.06604	-0.604278	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471	4.77125
4.41331	-11.2276	-2.77351	-1.09931	-0.604278	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247	0
4.36363	-11.103	-2.31328	-1.16948	-0.611549	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971	6.1373
4.31636	-10.9867	-2.31328	-1.20309	-0.611549	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969	0
4.12032	-10.7196	-3.44937	-1.19339	-0.552468	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032	25.9887
4.05986	-10.5606	-3.44937	-1.22099	-0.552468	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321	0
4.13411	-10.4315	-2.50708	-1.34484	-0.61354	4.43713	-11.024	4.45	-11.05	0	1.81614	16.5607
4.10602	-10.2981	-2.50708	-1.37863	-0.61354	4.45136	-10.93	4.45	-10.95	0	1.81612	0
4.10488	-10.1204	-2.58869	-1.44328	-0.610546	4.44745	-10.786	4.45	-10.8	0	2.72555	7.54221
4.08988	-9.98038	-2.58869	-1.47688	-0.610546	4.45788	-10.6457	4.45	-10.65	0	2.72554	0
4.11573	-9.82185	-2.57894	-1.5412	-0.60805	4.46329	-10.5756	4.45	-10.5	0	2.729	8.99096
4.11481	-9.68165	-2.57894	-1.57462	-0.60805	4.44057	-10.3382	4.45	-10.35	0	2.72898	0
4.17841	-9.52452	-2.51664	-1.6504	-0.614612	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687	8.06088
4.19276	-9.38826	-2.51664	-1.68421	-0.614612	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685	0
4.26315	-9.23506	-2.54403	-1.74088	-0.598599	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927	9.02129
4.29017	-9.09923	-2.54403	-1.77378	-0.598599	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926	0
4.33002	-8.90151	-2.68634	-1.78836	-0.541016	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578	5.8595
4.36525	-8.75923	-2.68634	-1.81814	-0.541016	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576	0
4.51526	-8.63601	-2.5005	-1.91737	-0.575494	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952	9.5211
4.56505	-8.50902	-2.5005	-1.94899	-0.575494	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951	0
4.70273	-8.3971	-2.34006	-2.0359	-0.600703	4.95209	-8.96272	5	-9.05	0.999884	1.99977	5.12881
4.75763	-8.29458	-2.34006	-2.06594	-0.600703	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974	0
4.85589	-8.21343	-2.27636	-2.09292	-0.551751	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708	8.17025
4.92077	-8.10713	-2.27636	-2.12327	-0.551751	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705	0
5.09188	-8.02788	-2.14618	-2.2199	-0.585962	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957	5.00257
5.15854	-7.9444	-2.14618	-2.2492	-0.585962	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954	0
5.26549	-7.89351	-2.01383	-2.28035	-0.540646	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807	5.76277
5.33927	-7.8115	-2.01383	-2.31009	-0.540646	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808	0
5.43438	-7.71257	-1.92983	-2.31118	-0.463203	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608	3.50289
5.50719	-7.63584	-1.92983	-2.33666	-0.463203	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606	0
5.66426	-7.53286	-1.91045	-2.37402	-0.431919	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801	2.59511
5.74075	-7.46138	-1.91045	-2.39777	-0.431919	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801	0
5.88111	-7.36435	-1.84216	-2.41416	-0.38031	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798	2.65232
5.95731	-7.29814	-1.84216	-2.43508	-0.38031	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798	0
6.12447	-7.20691	-1.80298	-2.46825	-0.353959	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027	2.09377
6.20215	-7.14607	-1.80298	-2.48769	-0.353959	6.452	-7.36418	6.45	-7.35	1.82025	1.82025	0
6.42552	-7.03895	-1.93957	-2.57857	-0.414425	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908	0.992703
6.50761	-6.98797	-1.93957	-2.5993	-0.414425	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908	0
6.52982	-6.90208	-1.46804	-2.5284	-0.27078	6.68682	-6.93297	6.8	-7.05	0.908005	1.816	6.64318
6.5956	-6.8557	-1.46804	-2.54331	-0.27078	6.86356	-6.94732	6.85	-6.95	0.908	1.81601	0
6.84624	-6.76887	-1.70794	-2.62998	-0.327872	7.08741	-6.92602	7	-6.85	2.72856	1.81904	2.50543
6.92774	-6.7232	-1.70794	-2.648	-0.327872	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902	0
7.04557	-6.62823	-1.42282	-2.61652	-0.238973	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202	3.75716
7.11259	-6.58886	-1.42282	-2.62965	-0.238973	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018	0
7.44547	-6.48607	-2.08139	-2.75436	-0.357871	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884	9.45032
7.54121	-6.44698	-2.08139	-2.77225	-0.357871	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884	0
7.70196	-6.36847	-1.94715	-2.78793	-0.33314	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549	0.283239
7.80169	-6.3313	-1.94715	-2.80626	-0.33314	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545	0
7.9912	-6.26436	-1.87589	-2.83558	-0.322364	8.03231	-6.28406	8	-6.25	2.72931	1.81954	0.117447
8.08864	-6.23309	-1.87589	-2.8533	-0.322364	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952	0
8.20159	-6.13643	-1.51591	-2.82751	-0.257819	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976	2.79938
8.27288	-6.11248	-1.51591	-2.8404	-0.257819	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976	0
8.54121	-6.00547	-2.04443	-2.86781	-0.278704	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326	4.02184
8.64838	-5.97493	-2.04443	-2.88314	-0.278704	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321	0
8.77892	-5.85479	-1.60947	-2.83009	-0.191042	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775	3.76012
8.86214	-5.827	-1.60947	-2.8406	-0.191042	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773	0
9.00395	-5.72462	-1.46186	-2.81364	-0.14867	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656	0.876733
9.07228	-5.70034	-1.46186	-2.82109	-0.14867	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655	0
9.30235	-5.56874	-2.02969	-2.8289	-0.170687	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094	6.76772
9.40721	-5.53398	-2.02969	-2.83829	-0.170687	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909	0
9.52347	-5.38074	-1.61799	-2.75304	-0.0721793	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815	3.95208
9.60445	-5.34614	-1.61799	-2.75701	-0.0721793	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813	0
9.74617	-5.2353	-1.48302	-2.72127	-0.0334643	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036	0.63634
9.81914	-5.2011	-1.48302	-2.72311	-0.0334643	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037	0
9.95455	-5.05628	-1.40354	-2.66344	0.0158856	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577	0.850627
10.0217	-5.01975	-1.40354	-2.66257	0.0158856	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575	0
10.1338	-4.83632	-1.32831	-2.57024	0.0833895	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306	1.80565
10.1935	-4.7959	-1.32831	-2.56566	0.0833895	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306	0
10.325	-4.58677	-1.42448	-2.47219	0.138554	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652	1.57942
10.3845	-4.53724	-1.42448	-2.46457	0.138554	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265	0
10.6006	-4.35879	-1.8627	-2.47829	0.0883349	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792	3.64984
10.6792	-4.29492	-1.8627	-2.47343	0.0883349	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179	0
10.8398	-4.07456	-1.97641	-2.41331	0.11733	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904	0.88054
10.9185	-4.00137	-1.97641	-2.40686	0.11733	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903	0
10.971	-3.74789	-1.72088	-2.24488	0.250781	10.795	-3.60617	10.8	-3.6	0.909773	2.72931	4.14695
11.0275	-3.67313	-1.72088	-2.23109	0.250781	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928	0
11.1797	-3.51456	-2.00812	-2.28511	0.148889	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928	5.51754
11.2435	-3.43807	-2.00812	-2.27767	0.148889	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925	0
11.2837	-3.16949	-1.83479	-2.12819	0.27091	11.1178	-2.98807	11.1	-3	0.907725	2.72317	3.68585
11.3347	-3.08311	-1.83479	-2.11326	0.27091	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314	0
11.3889	-2.83227	-1.8711	-2.02707	0.31243	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678	1.19735
11.4319	-2.73948	-1.8711	-2.00988	0.31243	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678	0
11.3036	-2.3802	-1.60821	-1.66005	0.645854	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782	23.4691
11.3087	-2.29244	-1.60821	-1.62454	0.645854	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782	0
